Name,Type,Business Name,Connector,Database,Schema,Lineage Depth,Description,Owner users,Owner groups,Certification Status,Certification Message,Tags,Propagated Tags,Terms,Announcement Type,Announcement Title,Announcement Message,Last Refresh on Source,Usage,Popularity,Qualified Name,Source Asset GUID,Impacted Asset GUID,Atlan URL,Immediate upstream,Immediate downstream
VW_WBS_RECAST,View,,snowflake,DEV_SANDBOX_MERILYTICS,DATAWAREHOUSE,3,,,,VERIFIED,,,,,,,,"Jul 17, 2024, 10:25:13 AM",2 queries by 2 users,MODERATE USAGE,default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_RECAST,2123721c-4718-4a03-a2b1-015e2184a80a,7006be00-f4a9-4a0f-b748-ae5df98e245f,https://employbridge.atlan.com/assets/7006be00-f4a9-4a0f-b748-ae5df98e245f/overview?utm_source=impact_analysis_report,"VW_WBS_BIWEEKLY_ALT_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_BIWEEKLY_ALT_BIWEEKLY), VW_WBS_HD_INTEGRATION_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_HD_INTEGRATION_WEEKLY), VW_WBS_TDG_INTEGRATION_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_TDG_INTEGRATION_WEEKLY), VW_WBS_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_WEEKLY), VW_WBS_HD_INTEGRATION_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_HD_INTEGRATION_MONTHLY), VW_WBS_HD_INTEGRATION_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_HD_INTEGRATION_BIWEEKLY), VW_WBS_SS_INTEGRATION_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_SS_INTEGRATION_WEEKLY), VW_WBS_SS_INTEGRATION_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_SS_INTEGRATION_BIWEEKLY), VW_WBS_SS_INTEGRATION_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_SS_INTEGRATION_MONTHLY), VW_WBS_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_MONTHLY), VW_WBS_TDG_INTEGRATION_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_TDG_INTEGRATION_MONTHLY), VW_WBS_TDG_INTEGRATION_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_TDG_INTEGRATION_BIWEEKLY)",TBL_WBS_RECAST (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/TBL_WBS_RECAST)
CDA_AREABASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,3,,,,,,,,,,,,"Jan 30, 2026, 2:41:19 AM",2 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_AREABASE,2123721c-4718-4a03-a2b1-015e2184a80a,99497ca1-9b6c-4efb-b8fe-96e9e67e7fa1,https://employbridge.atlan.com/assets/99497ca1-9b6c-4efb-b8fe-96e9e67e7fa1/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM)
CDA_BRANCHBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,3,,,,,,,,,,,,"Mar 7, 2026, 3:34:11 AM",19 queries by 3 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_BRANCHBASE,2123721c-4718-4a03-a2b1-015e2184a80a,b58d5ec3-e6e7-4d4b-ae3b-5642e1e195d6,https://employbridge.atlan.com/assets/b58d5ec3-e6e7-4d4b-ae3b-5642e1e195d6/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),"BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM), JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT), LOB_DIM (default/snowflake/1715075875/PROD_EDW/ENT/LOB_DIM), DIM_ACTIVITY (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACTIVITY)"
BRANCH__C,Table,,snowflake,PROD_DATALAKE,SALESFORCE,3,,,,,,,,,,,,"Mar 7, 2026, 12:36:46 PM",430 queries by 12 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/BRANCH__C,2123721c-4718-4a03-a2b1-015e2184a80a,15e6fc88-b85b-4a15-b7aa-33141fb3195d,https://employbridge.atlan.com/assets/15e6fc88-b85b-4a15-b7aa-33141fb3195d/overview?utm_source=impact_analysis_report,,BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM)
DATA_SOURCE_DIM,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,DATA_SOURCE_DIM,,,,"Mar 18, 2025, 6:01:07 PM",111 queries by 6 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,f25c9aa3-35ed-4ab2-bf40-24b74e6dc9c6,https://employbridge.atlan.com/assets/f25c9aa3-35ed-4ab2-bf40-24b74e6dc9c6/overview?utm_source=impact_analysis_report,,"BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM), FINALIZED_FACT (default/snowflake/1715075875/PROD_EDW/ENT/FINALIZED_FACT), ACCOUNTING_UNIT_HIERARCHY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACCOUNTING_UNIT_HIERARCHY_DIM), JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT), ACTIVE_DIRECTORY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACTIVE_DIRECTORY_DIM), COLLEAGUE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/COLLEAGUE_DIM), SYSTEM_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/SYSTEM_USERS_DIM), USER_BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/USER_BRANCH_DIM), LOB_DIM (default/snowflake/1715075875/PROD_EDW/ENT/LOB_DIM), CUSTOMER_SF_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_SF_DIM), LOCATION_DIM (default/snowflake/1715075875/PROD_EDW/ENT/LOCATION_DIM), JOB_CODE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/JOB_CODE_DIM), CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), JOBORDER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_DIM), WC_CODE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/WC_CODE_DIM), TIME_ENTRY_TOOL_DIM (default/snowflake/1715075875/PROD_EDW/ENT/TIME_ENTRY_TOOL_DIM), UKG_USER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/UKG_USER_DIM), EMPLOYEE_DIM (default/snowflake/1715075875/PROD_EDW/ENT_SD/EMPLOYEE_DIM)"
SYSTEMUSERBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,3,,,,,,,,,,,,"Mar 7, 2026, 6:45:49 AM",407 queries by 6 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/SYSTEMUSERBASE,2123721c-4718-4a03-a2b1-015e2184a80a,3d8bf69b-ae07-47da-85f7-deaef788d9b7,https://employbridge.atlan.com/assets/3d8bf69b-ae07-47da-85f7-deaef788d9b7/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),"BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM), FINALIZED_FACT (default/snowflake/1715075875/PROD_EDW/ENT/FINALIZED_FACT), REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), SYSTEM_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/SYSTEM_USERS_DIM), DIM_ASSIGNMENT (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ASSIGNMENT), CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), EMPLOYEE_DIM (default/snowflake/1715075875/PROD_EDW/ENT_SD/EMPLOYEE_DIM)"
LOB_DIM,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 3:33:02 PM",,NO USAGE,default/snowflake/1715075875/PROD_EDW/ENT/LOB_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,e76c9d5c-0d7e-4122-ae3a-acca3114461a,https://employbridge.atlan.com/assets/e76c9d5c-0d7e-4122-ae3a-acca3114461a/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), CDA_BRANCHBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_BRANCHBASE), ACCOUNTING_UNIT_HIERARCHY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACCOUNTING_UNIT_HIERARCHY_DIM), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM)",BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM)
CDA_REGIONBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,3,,,,,,,,,,,,"Dec 17, 2025, 9:53:27 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_REGIONBASE,2123721c-4718-4a03-a2b1-015e2184a80a,00a0f088-5ef3-4e15-8924-15165282874a,https://employbridge.atlan.com/assets/00a0f088-5ef3-4e15-8924-15165282874a/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM)
BRANCH,Table,,snowflake,PROD_DATALAKE,OAE_PROD,3,,,,,,,,,,,,"Mar 7, 2026, 3:31:31 AM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/OAE_PROD/BRANCH,2123721c-4718-4a03-a2b1-015e2184a80a,4ce34ae2-775d-455c-af7c-832f1fcddf72,https://employbridge.atlan.com/assets/4ce34ae2-775d-455c-af7c-832f1fcddf72/overview?utm_source=impact_analysis_report,attrep_changesCB00D5E786785CE3 (default/snowflake/1715075875/PROD_DATALAKE/OAE_PROD/attrep_changesCB00D5E786785CE3),BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM)
EMPLOYEE_DIM,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 3:35:38 PM",5025 queries by 15 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/EMPLOYEE_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,9e931da7-f78e-4451-8a2d-82b7280f12fe,https://employbridge.atlan.com/assets/9e931da7-f78e-4451-8a2d-82b7280f12fe/overview?utm_source=impact_analysis_report,EMPLOYEE_DIM (default/snowflake/1715075875/PROD_EDW/ENT_SD/EMPLOYEE_DIM),"VW_EMPLOYEE_STATUS (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_EMPLOYEE_STATUS), FINALIZED_FACT (default/snowflake/1715075875/PROD_EDW/ENT/FINALIZED_FACT)"
attrep_changes3F84AF30F8F36C10,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,4,,,,,,,,,,,,"Mar 7, 2026, 9:31:24 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10,2123721c-4718-4a03-a2b1-015e2184a80a,e1fb2235-73c3-41b8-a647-a896847d9030,https://employbridge.atlan.com/assets/e1fb2235-73c3-41b8-a647-a896847d9030/overview?utm_source=impact_analysis_report,,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), CDA_ASSIGNMENTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_ASSIGNMENTBASE), CDA_ONLINEAPPLICATIONBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_ONLINEAPPLICATIONBASE), CDA_REPLACEMENTORDERTRACKINGBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_REPLACEMENTORDERTRACKINGBASE), CDA_JOBORDERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_JOBORDERBASE), CDA_AREABASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_AREABASE), CDA_BRANCHBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_BRANCHBASE), SYSTEMUSERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/SYSTEMUSERBASE), CDA_REGIONBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_REGIONBASE), CDA_INTERVIEWBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_INTERVIEWBASE), CDA_CDA_APPOINTMENTTYPE_CDA_INTERVIEWBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_CDA_APPOINTMENTTYPE_CDA_INTERVIEWBASE), CDA_AIOINTERVIEWBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_AIOINTERVIEWBASE), CDA_APPOINTMENTTYPEBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_APPOINTMENTTYPEBASE), CDA_LOCATIONBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_LOCATIONBASE), ACCOUNTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ACCOUNTBASE), BUSINESSUNITBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/BUSINESSUNITBASE), CDA_JOBCODEBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_JOBCODEBASE), CONTACTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CONTACTBASE), CDA_WCCODEBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_WCCODEBASE), CDA_CDSTOOLBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_CDSTOOLBASE), CDA_REFERRERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_REFERRERBASE)"
attrep_changesD089CE7E1DCCE970,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,4,,,,,,,,,,,,"Mar 7, 2026, 9:45:16 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changesD089CE7E1DCCE970,2123721c-4718-4a03-a2b1-015e2184a80a,fe7b23f9-8c3d-48c6-8706-7d53b4bf9f97,https://employbridge.atlan.com/assets/fe7b23f9-8c3d-48c6-8706-7d53b4bf9f97/overview?utm_source=impact_analysis_report,,"AUDITBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/AUDITBASE), CDA_ACTIONBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_ACTIONBASE)"
ENTITY,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,4,,,,,,,,,,,,"Mar 7, 2026, 12:00:36 PM",4 queries by 2 users,MODERATE USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ENTITY,2123721c-4718-4a03-a2b1-015e2184a80a,de0d5994-6d59-4177-8c0e-da6aa97a7b15,https://employbridge.atlan.com/assets/de0d5994-6d59-4177-8c0e-da6aa97a7b15/overview?utm_source=impact_analysis_report,,"FINALIZED_FACT (default/snowflake/1715075875/PROD_EDW/ENT/FINALIZED_FACT), JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT), WC_CODE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/WC_CODE_DIM)"
CDA_INTERVIEWBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,4,,,,,,,,,,,,"Mar 7, 2026, 9:31:32 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_INTERVIEWBASE,2123721c-4718-4a03-a2b1-015e2184a80a,3d300232-a9dc-4168-bc7f-ac19f5e9b9ad,https://employbridge.atlan.com/assets/3d300232-a9dc-4168-bc7f-ac19f5e9b9ad/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),INTERVIEWTABLE_CANDIDATEFUNNEL_INCLUDING_AIO (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/INTERVIEWTABLE_CANDIDATEFUNNEL_INCLUDING_AIO)
CDA_CDA_APPOINTMENTTYPE_CDA_INTERVIEWBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,4,,,,,,,,,,,,"Mar 7, 2026, 9:31:27 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_CDA_APPOINTMENTTYPE_CDA_INTERVIEWBASE,2123721c-4718-4a03-a2b1-015e2184a80a,b0855df4-807d-4723-a50c-69e7f1948f81,https://employbridge.atlan.com/assets/b0855df4-807d-4723-a50c-69e7f1948f81/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),INTERVIEWTABLE_CANDIDATEFUNNEL_INCLUDING_AIO (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/INTERVIEWTABLE_CANDIDATEFUNNEL_INCLUDING_AIO)
CDA_AIOINTERVIEWBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,4,,,,,,,,,,,,"Mar 5, 2026, 1:07:59 AM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_AIOINTERVIEWBASE,2123721c-4718-4a03-a2b1-015e2184a80a,288dcbb3-8633-443c-8574-c6ca23a56c36,https://employbridge.atlan.com/assets/288dcbb3-8633-443c-8574-c6ca23a56c36/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),INTERVIEWTABLE_CANDIDATEFUNNEL_INCLUDING_AIO (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/INTERVIEWTABLE_CANDIDATEFUNNEL_INCLUDING_AIO)
CDA_APPOINTMENTTYPEBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,4,,,,,,,,,,,,"Mar 6, 2026, 1:07:38 AM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_APPOINTMENTTYPEBASE,2123721c-4718-4a03-a2b1-015e2184a80a,f43296d9-6a8a-42e2-9752-961cf1a78488,https://employbridge.atlan.com/assets/f43296d9-6a8a-42e2-9752-961cf1a78488/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),INTERVIEWTABLE_CANDIDATEFUNNEL_INCLUDING_AIO (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/INTERVIEWTABLE_CANDIDATEFUNNEL_INCLUDING_AIO)
CDA_LOCATIONBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,4,,,,,,,,,,,,"Mar 7, 2026, 6:01:46 PM",40 queries by 5 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_LOCATIONBASE,2123721c-4718-4a03-a2b1-015e2184a80a,818e40b8-a882-4eb4-bb4b-ca64d92fbd4e,https://employbridge.atlan.com/assets/818e40b8-a882-4eb4-bb4b-ca64d92fbd4e/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),"REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), LOCATION_DIM (default/snowflake/1715075875/PROD_EDW/ENT/LOCATION_DIM)"
ACCOUNTBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,4,,,,,,,,,,,,"Mar 7, 2026, 9:16:21 PM",402 queries by 14 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ACCOUNTBASE,2123721c-4718-4a03-a2b1-015e2184a80a,c0ff6480-9ef8-4fcc-8b75-c12d3cf627a1,https://employbridge.atlan.com/assets/c0ff6480-9ef8-4fcc-8b75-c12d3cf627a1/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),"REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_CUSTOMER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CUSTOMER), CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), VW_WBS_BIWEEKLY_ALT_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_BIWEEKLY_ALT_BIWEEKLY), VW_WBS_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_WEEKLY), VW_WBS_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_MONTHLY)"
PRTIME,Table,,snowflake,PROD_DATALAKE,LAWPROD,4,,,,,,,,,,,,"Mar 7, 2026, 5:51:01 AM",36 queries by 4 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/PRTIME,2123721c-4718-4a03-a2b1-015e2184a80a,c3f77e0f-8e56-4785-9571-3ae283afc983,https://employbridge.atlan.com/assets/c3f77e0f-8e56-4785-9571-3ae283afc983/overview?utm_source=impact_analysis_report,attrep_changesE8AAABC1392E6D5F (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/attrep_changesE8AAABC1392E6D5F),"REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_TRANS), DIM_PAYRATE_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_PAYRATE_TRANS)"
DIM_INVOICE,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 3:54:26 PM",,NO USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_INVOICE,2123721c-4718-4a03-a2b1-015e2184a80a,ac1bac49-786f-4e6c-8a49-7c35b112c7a7,https://employbridge.atlan.com/assets/ac1bac49-786f-4e6c-8a49-7c35b112c7a7/overview?utm_source=impact_analysis_report,"ACTRANS (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACTRANS), ACHISTHDR (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACHISTHDR), DIM_INVOICE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_INVOICE), ACHISTDTL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACHISTDTL)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_INVOICE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_INVOICE), TRANS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/TRANS_TEMP), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
LAWSON_DL_LDG_CONV_BILLED_CODES,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 4:17:51 PM",,NO USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/LAWSON_DL_LDG_CONV_BILLED_CODES,2123721c-4718-4a03-a2b1-015e2184a80a,3b9050f3-4914-4213-bb32-3a7672b76540,https://employbridge.atlan.com/assets/3b9050f3-4914-4213-bb32-3a7672b76540/overview?utm_source=impact_analysis_report,,"REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_ACCT_CAT (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACCT_CAT), DIM_CONV_FACTOR (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CONV_FACTOR)"
DIM_REGION,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 3:53:52 PM",,NO USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_REGION,2123721c-4718-4a03-a2b1-015e2184a80a,6845d9d7-c324-4989-91e1-967b3b4df376,https://employbridge.atlan.com/assets/6845d9d7-c324-4989-91e1-967b3b4df376/overview?utm_source=impact_analysis_report,ARCSTMXVAL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCSTMXVAL),"REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
